1,2405,1,3716
1,2187,1,5960
1,673,1,2402
1,3352,1,4234
1,2882,1,4064
1,216,1,2366
1,1891,1,3413
30,86385,1,1503
1,2349,1,4455
1,735,1,1926
1,196,1,1535
1,2140,1,3710
1,307,1,2467
1,267,1,2115
1,868,1,2279
1,2405,1,4269
1,201,1,1694
1,184,1,1766
1,775,1,2405
1,605,1,3161
1,800,1,800
1,1467,1,2867
1,494,1,1859
1,959,1,2381
1,2626,1,4642
1,872,1,2949
1,2642,1,4646
1,3323,1,5022
1,2149,1,3985
1,3315,1,4634
1,2798,1,3991
1,2791,1,4055
1,1555,1,3376
1,3288,1,5215
1,2421,1,3938
1,3179,1,4650
1,2627,1,3009
1,883,1,2567
30,84794,30,86075
1,582,1,2203
1,1160,1,3084
1,3466,1,5243
1,2097,1,4028
1,2113,1,3666
1,458,1,2306
1,1374,1,3497
1,645,1,1961
1,2652,1,4217
1,1775,1,3257
1,762,1,2677
1,451,1,1537
1,940,1,2562
1,1477,1,2994
1,2241,1,3898
1,2840,1,4275
1,3071,1,4836
1,1319,1,2585
1,2594,1,4146
1,252,1,2540
1,2508,1,4271
1,90,1,1760
1,106,1,1632
1,2060,1,2642
1,3442,1,5114
1,302,1,2392
1,160,1,1682
1,1029,1,2815
1,1849,1,4908
1,2306,1,2878
1,660,1,2171
1,971,1,2500
1,3432,1,4335
1,567,1,1172
1,1764,1,3220
1,188,1,1600
1,1321,1,2914
1,784,1,2338
1,942,1,2334
1,2555,1,4361
1,695,1,1282
1,47,1,1607
1,3081,1,3085
1,3101,1,4895
1,2166,1,4305
1,1997,1,3627
1,1999,1,3549
1,121,1,1930
1,1803,1,1815
1,1830,1,3399
1,2567,1,4420
1,2527,1,4237
1,2425,1,3371
1,2456,1,3504
1,860,1,2556
1,284,1,4361
1,2196,1,4533
1,2613,1,4169
1,244,1,2026
1,1697,1,3397
1,3702,1,5526
1,2170,1,3498
1,2753,1,4169
1,294,1,1767
1,3072,1,3546
1,2271,1,3555
1,2856,1,5325
1,1663,1,2864
1,1352,1,3026
1,325,1,2229
1,2947,1,5201
1,1748,1,3582
1,1538,1,3008
1,639,1,2202
1,964,1,3146
1,3563,1,5534
1,3484,1,5405
1,2461,1,3349
1,1538,1,2254
1,2394,1,4285
1,830,1,2467
1,2633,1,4618
1,3390,1,4946
30,86305,1,1748
1,944,1,2818
1,1256,1,1783
1,1929,1,2254
1,1409,1,2861
1,852,1,2803
1,552,1,2412
1,3376,1,4633
1,515,1,2368
1,2123,1,3527
1,1982,1,2801
1,170,1,1858
1,2864,1,4246
1,1503,1,3384
1,1311,1,3039
1,3374,1,4992
1,473,1,1225
1,2245,1,3901
1,3269,1,4550
1,2482,1,3245
1,3243,1,5094
1,889,1,2864
1,2552,1,3851
1,281,1,2025
1,529,1,2633
1,3300,1,5461
1,2264,1,4332
1,1823,1,2706
1,657,1,1073
1,3201,1,4654
1,2940,1,4452
1,1650,1,3268
1,2466,1,3974
1,791,1,2191
1,679,1,2278
1,1199,1,1896
1,2949,1,4049
1,3310,1,4992
1,3381,1,4963
1,84,1,1968
1,3331,1,5093
1,2964,1,4700
1,1632,1,3243
1,1857,1,3266
1,2086,1,3574
1,1603,1,3644
1,1739,1,3310
1,1726,1,2431
1,1992,1,3621
1,157,1,216
1,275,1,1866
1,1329,1,3078
1,2381,1,3840
1,113,1,1359
1,1106,1,2875
1,2138,1,3895
1,395,1,1849
1,2321,1,3935
1,2546,1,3783
1,3132,1,4858
1,2616,1,4062
1,2513,1,3793
1,416,1,853
1,2324,1,4175
1,726,1,2406
1,1935,1,3893
1,1788,1,2834
1,1293,1,2738
1,3334,1,4894
1,3138,1,3799
1,1535,1,3382
1,613,1,2461
1,2661,1,4082
1,2699,1,4698
1,2696,1,4780
1,637,1,2076
1,686,1,2792
1,163,1,2147
1,2550,1,4292
1,506,1,1690
1,791,1,2578
1,1819,1,3710
1,282,1,1255
1,1351,1,3407
1,139,1,1607
1,832,1,1871
1,468,1,2066
1,1826,1,3502
1,1736,1,3365
1,246,1,1992
1,160,1,1491
1,52,1,487
1,2266,1,3868
1,314,1,2223
1,2296,1,4240
1,2684,1,4240
1,3212,1,4361
1,1598,1,3466
1,3471,1,5040
1,2502,1,4068
1,166,1,1413
1,142,1,1703
1,831,1,2537
30,68327,1,66174
1,1439,1,3325
1,2627,1,4179
1,1904,1,3321
1,3091,1,4202
1,71,1,2001
1,1948,1,3627
1,811,1,2652
1,2132,1,3737
1,394,1,2228
1,1601,1,2869
1,267,1,2251
1,1909,1,3209
1,1157,1,2669
1,2148,1,3828
1,3482,1,4884
1,497,1,2618
1,1856,1,3326
1,1395,1,2751
1,2539,1,4179
1,2279,1,2838
1,1262,1,2730
1,2289,1,3771
1,2730,1,3714
1,2673,1,4326
1,1072,1,2971
1,3421,1,4482
1,2957,1,3975
1,1350,1,3008
1,2071,1,2835
1,49,1,2161
1,158,1,1566
1,147,1,1716
1,5,1,2031
1,3241,1,5018
1,1627,1,3657
1,771,1,2690
30,82499,30,83201
1,2918,1,2918
1,1506,1,3214
1,954,1,2672
1,1111,1,2405
1,3320,1,4699
1,1892,1,3287
1,2857,1,4691
1,129,1,1862
1,578,1,2051
1,1145,1,2823
1,2205,1,3869
1,3451,1,4928
1,2189,1,4050
1,115,1,1726
1,3240,1,4642
1,949,1,2374
1,178,1,2186
1,2676,1,4166
1,763,1,2434
1,1753,1,2655
1,926,1,2680
1,1107,1,2380
1,2411,1,3913
1,3263,1,4404
1,1658,1,3212
1,3036,1,4467
1,2963,1,4682
1,2171,1,3882
1,1391,1,3176
1,3320,1,5493
1,3305,1,5270
1,2530,1,3735
30,86317,1,1599
1,1066,1,2684
1,1299,1,2896
1,2433,1,3407
1,409,1,1726
1,3221,1,4789
1,839,1,1268
1,1922,1,2805
1,2233,1,3582
1,775,1,2319
1,826,1,2366
