1,1935,1,3584
1,2251,1,5064
1,3489,1,5758
1,3148,1,5330
1,864,1,3017
1,1939,1,3982
1,2442,1,3198
1,3604,1,5420
1,3170,1,4053
1,1217,1,3061
1,2502,1,4585
1,215,1,1995
1,786,1,2317
1,512,1,2047
1,1005,1,2607
1,3022,1,4903
1,3180,1,3952
1,1829,1,3959
1,1020,1,3697
1,3306,1,5227
1,1158,1,2049
1,256,1,892
1,1813,1,3551
1,3035,1,4307
1,2077,1,3878
1,165,1,812
1,1457,1,2798
1,657,1,1658
1,1769,1,3503
1,1000,1,2568
1,1671,1,3550
1,1210,1,3618
1,322,1,1416
1,3171,1,5034
1,2807,1,4338
1,1351,1,2540
1,956,1,3348
1,376,1,2026
1,1932,1,2883
1,3536,1,5735
1,2613,1,4851
1,2420,1,3416
1,136,1,2428
1,1785,1,2907
1,745,1,2764
31,86333,1,829
1,237,1,1880
1,2577,1,3497
1,3165,1,5123
1,1089,1,2852
1,2439,1,3180
1,782,1,2927
1,3248,1,5678
1,1262,1,2913
1,2138,1,4429
1,1000,1,2730
1,1370,1,2960
1,2407,1,4344
1,2191,1,4160
1,1814,1,3449
1,3373,1,4824
1,2792,1,4967
1,3441,1,5075
1,1804,1,3065
1,2977,1,4911
1,2031,1,4626
1,2889,1,3643
1,302,1,2336
1,2147,1,4235
1,1093,1,1933
1,844,1,4584
1,2276,1,3940
1,1230,1,2846
1,1807,1,3419
1,1523,1,3708
1,301,1,1343
1,269,1,1727
1,842,1,2209
1,2644,1,3825
1,1127,1,2815
1,790,1,2743
1,3389,1,5593
1,3010,1,4933
1,2214,1,4503
1,680,1,2424
1,1933,1,2687
1,1613,1,2864
1,2455,1,4510
1,1452,1,3384
1,3212,1,4031
1,2812,1,4458
1,1296,1,2205
1,3291,1,6209
1,1303,1,3497
1,1637,1,2421
1,2391,1,3752
31,86280,1,783
1,190,1,2164
1,3050,1,5001
1,2529,1,3760
1,245,1,1523
1,2759,1,5333
1,704,1,2420
1,691,1,2315
1,2061,1,2821
31,61645,31,63363
1,3385,1,4333
1,2322,1,3461
1,1137,1,2787
1,849,1,2242
